,CAJ,CAJ,CAJ,CAA,CAA,CAA,CAE,CAE,CAE,CSJ,CSJ,CSJ,CAS,CAS,CAS,area_0,area_0,area_0,area_1,area_1,area_1,area_2,area_2,area_2,operator_0_acromioclaviculaire_0,operator_0_acromioclaviculaire_0,operator_0_acromioclaviculaire_0,operator_0_acromioclaviculaire_1,operator_0_acromioclaviculaire_1,operator_0_acromioclaviculaire_1,operator_0_acromioclaviculaire_2,operator_0_acromioclaviculaire_2,operator_0_acromioclaviculaire_2,operator_1_acromioclaviculaire_0,operator_1_acromioclaviculaire_0,operator_1_acromioclaviculaire_0,operator_1_acromioclaviculaire_1,operator_1_acromioclaviculaire_1,operator_1_acromioclaviculaire_1,operator_1_acromioclaviculaire_2,operator_1_acromioclaviculaire_2,operator_1_acromioclaviculaire_2,operator_2_acromioclaviculaire_0,operator_2_acromioclaviculaire_0,operator_2_acromioclaviculaire_0,operator_2_acromioclaviculaire_1,operator_2_acromioclaviculaire_1,operator_2_acromioclaviculaire_1,operator_2_acromioclaviculaire_2,operator_2_acromioclaviculaire_2,operator_2_acromioclaviculaire_2,bone_type,bone_ID
,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,,
0,-0.014671653669276141,-0.030428972329151704,0.10153922798934871,-0.010906360435065432,-7.500601739546253e-05,0.10343338765736085,-0.022304945822791078,0.06341499269585882,0.094902685958348,-0.011534316677350609,0.11676447333681911,0.11362775681361167,-0.024507068233140528,0.10718066485965294,0.09288624626262143,-0.018174874275679237,-0.01731952300163908,0.09755638153629284,-0.017274455972312475,-0.020991014515865963,0.10417151531321175,-0.01760517764247882,-0.018951602851095872,0.10506349746065928,-0.00983049026591587,-0.02740448910222265,0.09276864596490325,-0.011522738045747327,-0.026115883167613096,0.09193294451425138,-0.013724805045754906,-0.021947630493727,0.0903404795422638,-0.01651160504257143,-0.017633105022206275,0.09102616752589082,-0.014758095932818738,-0.01905422267359766,0.09007351039385837,-0.011485421675543894,-0.024407216102225737,0.09173429269336048,-0.018300387505644333,-0.028768920976396384,0.1007685319671875,-0.016547197240309786,-0.030144249903165665,0.10022373363689846,-0.019045152832834755,-0.028091139506421614,0.10027040859481945,collarbone,4
1,-0.014671653669276141,-0.030428972329151704,0.10153922798934871,-0.011008231071687136,-1.5684478288036097e-05,0.10342608467909613,-0.022304945822791078,0.06341499269585882,0.094902685958348,-0.011534316677350609,0.11676447333681911,0.11362775681361167,-0.024507068233140528,0.10718066485965294,0.09288624626262143,-0.018174874275679237,-0.01731952300163908,0.09755638153629284,-0.017274455972312475,-0.020991014515865963,0.10417151531321175,-0.01760517764247882,-0.018951602851095872,0.10506349746065928,-0.00983049026591587,-0.02740448910222265,0.09276864596490325,-0.011522738045747327,-0.026115883167613096,0.09193294451425138,-0.013724805045754906,-0.021947630493727,0.0903404795422638,-0.01651160504257143,-0.017633105022206275,0.09102616752589082,-0.014758095932818738,-0.01905422267359766,0.09007351039385837,-0.011485421675543894,-0.024407216102225737,0.09173429269336048,-0.018300387505644333,-0.028768920976396384,0.1007685319671875,-0.016547197240309786,-0.030144249903165665,0.10022373363689846,-0.018843776785061717,-0.02834957438255381,0.10016734254011939,collarbone,4
2,-0.014460185750834964,-0.03049198351442739,0.1015621477709181,-0.010920849266848554,-6.727922099020178e-05,0.10344011579261739,-0.02234691124915722,0.06348948189008619,0.09504064023677888,-0.010484330362489525,0.11699920109894599,0.11354874622373834,-0.025313016814454525,0.10727373526456872,0.09299934005438176,-0.017460008788302478,-0.016979131751860166,0.09762967664995158,-0.01728976007943661,-0.020871055911696496,0.10418384613299891,-0.017669774526828885,-0.018570661534233146,0.10484506620188587,-0.009843167159088728,-0.027341445458850033,0.09273248610836349,-0.011632897024267286,-0.026038970283027818,0.09184686068791659,-0.013724805045754906,-0.021947630493727,0.0903404795422638,-0.017097151579924197,-0.017436275667605236,0.09110940247048478,-0.014593208930429591,-0.018929562284190876,0.09033597112519633,-0.0112591396985261,-0.024528398487640324,0.09184046089989639,-0.018300387505644333,-0.028768920976396384,0.1007685319671875,-0.01663959887357891,-0.030025272187406915,0.1001088634081653,-0.017611535569305947,-0.029463702830941796,0.09987042177307454,collarbone,4
3,-0.014460185750834964,-0.03049198351442739,0.1015621477709181,-0.010954482419441414,-6.561420571637999e-05,0.10348590551463545,-0.022584877078282495,0.06359229157923518,0.09511944768398217,-0.011708335667555247,0.11670628414527084,0.11362634458043949,-0.025009772664570273,0.10704962670336134,0.09287724501710437,-0.017460008788302478,-0.016979131751860166,0.09762967664995158,-0.017740172182993508,-0.020809465267906446,0.10415159326551654,-0.019170054239352585,-0.018689480934210634,0.10410352637578718,-0.01030959000425502,-0.025890900879810053,0.09203565457320634,-0.011632897024267286,-0.026038970283027818,0.09184686068791659,-0.014292012764165585,-0.021205476147008684,0.08998448122755849,-0.017883626001956032,-0.016024644502258475,0.09232003420473807,-0.015574272298893854,-0.01762338933955576,0.09114608253999812,-0.010970561384992417,-0.02484529205397301,0.09182440687902957,-0.017871086072300257,-0.029132841860384673,0.10090320258951176,-0.016526573027303315,-0.03020812865556244,0.0991922195533109,-0.017743531127513423,-0.029286317106668736,0.09981369496179823,collarbone,4
4,-0.015147220202160083,-0.03017830281285483,0.10150447390235984,-0.011248692343568067,0.00014011020636012228,0.10363223394557042,-0.022614748382958405,0.0635971300017159,0.09505113369159124,-0.01112858836320163,0.11677948897313378,0.1135305001989736,-0.025181753431397613,0.1070518807805653,0.09278189598972364,-0.017460008788302478,-0.016979131751860166,0.09762967664995158,-0.01659639453217432,-0.02282571826648605,0.10458872616574685,-0.019170054239352585,-0.018689480934210634,0.10410352637578718,-0.011394342828101922,-0.024610570938880694,0.09094758607649261,-0.011632897024267286,-0.026038970283027818,0.09184686068791659,-0.014292012764165585,-0.021205476147008684,0.08998448122755849,-0.01882787828984267,-0.015309024304464125,0.09326049764707833,-0.01667041791443058,-0.01573835169380336,0.09251940230924924,-0.011255562008549047,-0.024182513652097393,0.09119782035428198,-0.01663395703354026,-0.030012567588108663,0.09991112414082351,-0.016526573027303315,-0.03020812865556244,0.0991922195533109,-0.01706347957277282,-0.02985487698596878,0.09896257442113361,collarbone,4
5,-0.014985921410107239,-0.0303893773515454,0.10178451222897032,-0.011071198995549536,2.1052231069518257e-09,0.10378040386326529,-0.022719939632386388,0.06362809899686545,0.09510538577200428,-0.011087018726321674,0.11681023838339108,0.11359209499788148,-0.025181753431397613,0.1070518807805653,0.09278189598972364,-0.014688632371714333,-0.014527995907288704,0.0977791592825851,-0.012560868629375666,-0.024878909390132348,0.10618719622124126,-0.019170054239352585,-0.018689480934210634,0.10410352637578718,-0.0116036479668582,-0.024014967368264806,0.09063187452317634,-0.01166194447881963,-0.024856183192277614,0.09112775551664351,-0.015409815842308716,-0.01956921466488515,0.089589919953766,-0.017988078853527822,-0.015523327192273145,0.09314105000910966,-0.01998704642987259,-0.01469537474815824,0.0933259918698425,-0.012886923498105385,-0.022486967590488738,0.09027012117791822,-0.01611759630570836,-0.030703219041933183,0.0997274195826006,-0.013074192946571694,-0.03197631344914087,0.0977810408640522,-0.015741822785842297,-0.03108812842700659,0.0981172865370407,collarbone,4
6,-0.01510371491736151,-0.03035352226978494,0.10180696498602321,-0.010617615781988388,-0.00020969340094867395,0.10366229250088839,-0.022546486525962584,0.0636772396221168,0.09506808346740275,-0.012172081111997413,0.11669288627658056,0.11362599990092037,-0.02521632658026407,0.1070471522360219,0.09318452069082178,-0.013100185307066192,-0.010825751981901277,0.09835685969554563,-0.00993101966955623,-0.02640115036973667,0.10513105416912943,-0.01855720319581844,-0.015664444246247355,0.10087571446200619,-0.013461583897174001,-0.020701894369855367,0.08964984742414162,-0.013117851134754832,-0.02222453932661822,0.09018852280050357,-0.016661992494248934,-0.018018392228164204,0.09014477912245836,-0.016478427989870204,-0.017358968212457387,0.09148116229467912,-0.022094496667383168,-0.016040496098521206,0.09488299958247906,-0.012886923498105385,-0.022486967590488738,0.09027012117791822,-0.015591095407874511,-0.030950785067035747,0.09831503011813286,-0.010432224889253883,-0.031836808425314556,0.09681649893871463,-0.015741822785842297,-0.03108812842700659,0.0981172865370407,collarbone,4
7,-0.0147827260633554,-0.030430681255648018,0.10177632688029897,-0.010790899097648077,-0.0001622970995076023,0.10370111814889774,-0.022593497169990373,0.06368509893153812,0.09509357981880157,-0.012302373528258248,0.11671524491120128,0.11371709778659711,-0.0250216235821783,0.10694030100053876,0.09308258156521648,-0.012389147399287287,-0.010310938575389783,0.09836804910251812,-0.00993101966955623,-0.02640115036973667,0.10513105416912943,-0.0135488580123867,-0.013110945734225332,0.09774557811766159,-0.013461583897174001,-0.020701894369855367,0.08964984742414162,-0.01710269311272039,-0.017913093059450325,0.09009096405479158,-0.016661992494248934,-0.018018392228164204,0.09014477912245836,-0.016478427989870204,-0.017358968212457387,0.09148116229467912,-0.02381404251455921,-0.018814732106331944,0.09868487698198734,-0.015973588181984355,-0.018208090057574233,0.09002798342897905,-0.012572638583717988,-0.03165961028951181,0.09791589697250065,-0.010432224889253883,-0.031836808425314556,0.09681649893871463,-0.011971621927094112,-0.03196522695741233,0.0974311889643606,collarbone,4
8,-0.0147827260633554,-0.030430681255648018,0.10177632688029897,-0.01108854088333866,-9.595353130753548e-05,0.10368014967827956,-0.02281014774912571,0.06376545355656404,0.0951884379104197,-0.012302373528258248,0.11671524491120128,0.11371709778659711,-0.024708679342785422,0.10693676770221533,0.09289257531047762,-0.009381420538096957,-0.005827707602456433,0.09848798381002523,-0.005941194926608273,-0.029655522477202184,0.10286385665307078,-0.015765902330428128,-0.013270721531190577,0.10327943907604575,-0.01346002225496401,-0.020612186174029323,0.08960958472551694,-0.01710269311272039,-0.017913093059450325,0.09009096405479158,-0.020089988349579202,-0.015174661413571322,0.09199101282343354,-0.014341120215108139,-0.020364817463630627,0.08982547130326411,-0.02381404251455921,-0.018814732106331944,0.09868487698198734,-0.016237264502943494,-0.018075611923868196,0.08998425159388704,-0.012473118825213902,-0.031857111206753275,0.09783096348699857,-0.009578881959471541,-0.03133380930333829,0.09539234905555574,-0.011776221419870003,-0.03221639710510393,0.09737273414993639,collarbone,4
