,HGT,HGT,HGT,HLT,HLT,HLT,HIC,HIC,HIC,area_0,area_0,area_0,area_1,area_1,area_1,area_2,area_2,area_2,operator_0_glenohumeral_0,operator_0_glenohumeral_0,operator_0_glenohumeral_0,bone_type,bone_ID
,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,,
0,-0.021380957858173733,-0.07653964394020726,0.1245403929397261,0.014863486215349164,-0.07045463251650894,0.11441105692342653,-0.008214303521612787,-0.05860682027287907,0.07928347069451655,0.0037633584670758724,0.0093797615680411,0.1025232618480417,-0.001804090572289585,-0.08218533986693485,0.11928014254272132,-0.008876237340814774,-0.0881813630359127,0.11859706922359681,0.00028046215864130364,-0.08805495912768857,0.11309653778596096,humerus,5
1,-0.021172911518459236,-0.07657163829214826,0.12453151295518367,0.01561735600115255,-0.07052202732498242,0.11466089706219261,-0.008431467308447904,-0.058682318767801084,0.07924113154476742,0.00367248792902386,0.0093308801213986,0.10247573728310133,-0.002564791565288549,-0.08215377050104886,0.11970634143427691,-0.009256172393098061,-0.08825813791397219,0.1185670148489579,0.00040266051615300835,-0.08862592748266906,0.11347139235818798,humerus,5
2,-0.021255441055772817,-0.07651974162810193,0.12425624360889737,0.01587426146866755,-0.07046906421582601,0.11467117792223751,-0.008544423090539155,-0.05868036522806652,0.07921719671434121,0.0031323513292654814,0.009205929790485512,0.10239550669100408,-0.0019401557487443988,-0.08199518739869,0.12068773491489851,-0.009511203704762106,-0.0882973827708867,0.11872475115078433,-0.00015837730823409224,-0.08852511967525079,0.11347350839910433,humerus,5
3,-0.021371249047970164,-0.07656211021838583,0.1242510493998462,0.01562640894553491,-0.07049159443604294,0.11463230984751159,-0.007994966204392329,-0.058669550055939684,0.0792817353264886,0.0034533369543389147,0.009190208243546438,0.10313764442407994,-0.0030370770991133833,-0.08162786591756285,0.12189256785967102,-0.010558649412014343,-0.08695903947541495,0.1199430657069383,-0.001374111923067245,-0.08948996235200701,0.11371568810896265,humerus,5
4,-0.021434956041145536,-0.07649985052454308,0.12416890364525066,0.014847836985130591,-0.07053232056805941,0.11448613103197584,-0.008136602344185895,-0.05861893462733726,0.07929900366352516,0.004099129435318982,0.009333234583210281,0.103997443504934,-0.002633584649164744,-0.08158073770047297,0.12143564949196957,-0.010619013907605557,-0.08694882954869065,0.12002402343653726,-0.0025454178325023946,-0.0896070156694263,0.11409473755489377,humerus,5
5,-0.021525285185846177,-0.07649847782493067,0.12409522272480472,0.015396149647309287,-0.07049520875979129,0.11455374689077945,-0.008901129507322914,-0.05852324573946982,0.0793235181862254,0.003727468140447887,0.009034129838985883,0.10475539113883413,-0.0025163652732465014,-0.08125122384747366,0.12062612143017108,-0.0101863409410885,-0.08695589532864428,0.12076321940146495,-0.005676484365485623,-0.0897516917979041,0.11366105529020812,humerus,5
6,-0.021596313517918686,-0.07650601071973616,0.12402878035684495,0.015192239730134172,-0.07055368795756621,0.11456238358660609,-0.008513696089873846,-0.05867537374241491,0.07924179660479447,0.0037739369053231275,0.009142531399996323,0.10567523486725862,-0.0010917755653225836,-0.08026172196874531,0.1196155740420213,-0.012101206391571417,-0.08647708469934126,0.12253131658237831,-0.006842042814579341,-0.08958864153660678,0.11403816758624638,humerus,5
7,-0.02166272336691466,-0.07655303086883758,0.12411807127420005,0.015172555125921305,-0.07053910369083899,0.11453764117990728,-0.008442270679471453,-0.05860836040264994,0.07930181519184348,0.0034386983754195466,0.008831110177306978,0.10836797260383078,-0.0013129928426741655,-0.0799831632613967,0.11954523988442922,-0.012539092054523082,-0.08662904075012451,0.12167042175408321,-0.007941844966436684,-0.0898312145809268,0.11404118020049644,humerus,5
8,-0.021536723743623365,-0.07655775744278237,0.12424505093887701,0.01499516284975666,-0.07043809258352912,0.11454350004340755,-0.008561537599333202,-0.05858255562450733,0.07924908820940638,0.0034483119953164776,0.008713510944267533,0.10984145308518814,0.0004221289670169881,-0.07958605292862855,0.12008920724682175,-0.013678993477413859,-0.08846169347156796,0.11838917372970575,-0.009933447881902646,-0.08980582100014961,0.11392232883597853,humerus,5
