,HGT,HGT,HGT,HLT,HLT,HLT,HIC,HIC,HIC,area_0,area_0,area_0,area_1,area_1,area_1,area_2,area_2,area_2,operator_0_glenohumeral_0,operator_0_glenohumeral_0,operator_0_glenohumeral_0,bone_type,bone_ID
,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,,
0,0.024809993570647282,0.05784803467645888,0.13309166457028188,0.04901665702438218,0.03815980240602607,0.127341728097215,0.028190029250615423,0.03694466334150032,0.0855660502862911,-0.011610852084197654,-0.0029313000003328704,0.1096002784028336,0.04224692370333094,0.048168738378157494,0.12997312003425074,0.018369025231093405,0.06173585471471224,0.12089544949553988,0.014926510283073235,0.062405817100199254,0.10777584206018997,humerus,6
1,0.025013441400327796,0.057775373558026887,0.13313154932384727,0.04920773596775263,0.03807190431199753,0.12723389282121403,0.02805871969616902,0.03707016022094556,0.08559132706814895,-0.011387590291952576,-0.0029765476687355075,0.10955580016468014,0.04254997980490771,0.04803514066370072,0.12975146564144813,0.01829597496927715,0.061812326051207414,0.12090060208291875,0.01514131890248216,0.06237344362660162,0.10778690407062474,humerus,6
2,0.025013441400327796,0.057775373558026887,0.13313154932384727,0.04915714801259263,0.038118752338688416,0.1272824406722567,0.027863933159354537,0.037131222571295364,0.08562179316312024,-0.011476448141995665,-0.0030150284471460453,0.10996403516418454,0.041923252643556674,0.0480100704879399,0.12997622064173844,0.01813702452070398,0.06180178061051103,0.12090676046920884,0.015899358618108206,0.06246653878211787,0.10804206381654174,humerus,6
3,0.025296575738385285,0.05785488473997458,0.13321576249079398,0.048918882433330424,0.03816173338387796,0.1273523371544662,0.027868025483449688,0.037160739201035686,0.0855981911021444,-0.011422988293936065,-0.004002540550404249,0.111055031848836,0.04220450574943402,0.04755682371898015,0.1297502229074021,0.019200219381876327,0.0623169597032235,0.12082296436594381,0.015320965332965564,0.06301689497759745,0.10854410247560176,humerus,6
4,0.02537393638357277,0.05784571732363217,0.13319377390399112,0.04899673771138058,0.038175959797683345,0.12735549065801505,0.027457096215721677,0.03744639269630967,0.08566969515707318,-0.0114451788137242,-0.003876131980134895,0.1118208903977431,0.0424347538773886,0.047221253294454854,0.1294494474157078,0.019747511534907614,0.06262402652373239,0.1208486591724035,0.01567691912464697,0.0632650949575853,0.10938238766039113,humerus,6
5,0.025987816087802873,0.05783349399956379,0.13324153955887774,0.04907735528548807,0.03813231361584693,0.12729863370841057,0.027963282922448762,0.03714296633970948,0.08557742946323627,-0.010692651943005838,-0.0041368408439628745,0.11265283377941954,0.04309175820672806,0.046932441593833626,0.12833232090926527,0.02169095843711044,0.06351470500474755,0.12109535368153856,0.016716909465184893,0.06343984392792015,0.11061475965239859,humerus,6
6,0.025368514743548065,0.05784136191888284,0.1332130276488944,0.04911362229983174,0.03813164451022685,0.12725162510162513,0.027844469200548394,0.03713213101030205,0.08566456343917705,-0.010195502930450129,-0.0044007379864713925,0.11400145967546782,0.04395985076621689,0.04661177088829595,0.1272995307328248,0.023950147108570685,0.0643993057889135,0.12101858084089667,0.017375392658614208,0.06392562415850582,0.11175110489942544,humerus,6
7,0.024970282449858883,0.057849326500459056,0.13315530571355833,0.049153560498543136,0.03815196726822137,0.12727332441363118,0.0279112285144707,0.03713610384822141,0.08563917454096387,-0.009854297890754316,-0.005185503341095715,0.11509786389011697,0.04431754103997354,0.04639076176322582,0.12671345205671264,0.025337603143941956,0.0649095842496598,0.12081035596043777,0.01769586456815464,0.06444648374604524,0.1121259675461505,humerus,6
8,0.02452173976817218,0.05786170381192961,0.13316107939138178,0.0489889566755346,0.038159754253014266,0.12728971234050668,0.027665912969896955,0.03732615544107354,0.08562799399525428,-0.009854440127865294,-0.005490353056256891,0.11599215845218491,0.04486942994875032,0.04563649668651881,0.12652192621795433,0.02657373215419989,0.06493105085929088,0.1210724961494084,0.01928896060583829,0.06557413493580029,0.11292324088131,humerus,6
9,0.025909582941738063,0.05786602967227627,0.13324615903570677,0.049046576819319565,0.03815935765057435,0.12726845292948386,0.02775567737545681,0.03722758109096114,0.08566322564204867,-0.008895304580081809,-0.005845346706438909,0.11680139294490988,0.0453743561949127,0.0451008327931782,0.12706416457699787,0.024136162326292343,0.06403894471109793,0.12215431441472005,0.02059604899118317,0.06617775030861968,0.11369497503221981,humerus,6
10,,,,,,,,,,-0.008535404880870456,-0.006712005802796017,0.1174836181500103,0.04552832956748343,0.04455282862301256,0.12795096599292974,0.02305731294165192,0.06375030672528181,0.12315385186946573,0.02159687927367704,0.06656424489827444,0.114312672102591,humerus,6
11,,,,,,,,,,-0.007860489910126556,-0.007746461325237319,0.11807006540688536,0.04689958814311079,0.043933996694752744,0.1288554464770505,0.02236167006172518,0.062115397814578366,0.12490343815806737,0.023308803220481455,0.06713731183203091,0.11579560529166638,humerus,6
12,,,,,,,,,,-0.007362748456355539,-0.008410801740116464,0.11847289542536377,0.0459415701263296,0.04407516501768073,0.12736676928169022,0.02169958076199585,0.06168142885644229,0.1257385092203575,0.024517080776566225,0.06738650946076523,0.1170960263576907,humerus,6
13,,,,,,,,,,-0.00576397470870893,-0.009283111328573346,0.11876993957724666,0.04441629839280481,0.044762308047979246,0.126537415021405,0.02477470686152128,0.06268004133093547,0.12533308856935774,0.025941172699516457,0.06724710100313222,0.11783344822484862,humerus,6
14,,,,,,,,,,-0.004581017924177089,-0.009882047175657688,0.11908546970752817,0.04242526897915955,0.04539954160650625,0.12713703668041146,0.026447991441679863,0.06343747850133998,0.12465242813864447,0.026810431617704356,0.06727771373765665,0.11858748065225275,humerus,6
15,,,,,,,,,,-0.003646204562110955,-0.01072278470716137,0.11930312054550818,0.0414253342872154,0.045475203807156556,0.12801749879066918,0.027283445631981262,0.064193157058589,0.12418157708841598,0.027539583196740214,0.06738323622337665,0.11952860033799242,humerus,6
16,,,,,,,,,,-0.0033934967206691313,-0.011249015156003433,0.11926732671724735,0.041557954053464075,0.04535618880661581,0.12932917844926767,0.029029376576704125,0.06470272361607998,0.12379515871615054,0.029529784716070484,0.06791521727666074,0.12013923555171888,humerus,6
17,,,,,,,,,,-0.0029569550635838437,-0.010900941544449122,0.11950213745213076,0.04066279592326527,0.044989935930455444,0.1313069972945201,0.033018862113062264,0.06527651856437319,0.1231799242686385,0.03078669557117708,0.06802412899282671,0.12067944351583704,humerus,6
18,,,,,,,,,,-0.0023434769905320563,-0.010575294583757805,0.11961180765458665,0.04074224296517048,0.04480471670655248,0.13138308871743565,0.02847283121704991,0.06424570296393628,0.12490409994767931,0.03361988101529534,0.06752562624656229,0.12139026339189662,humerus,6
19,,,,,,,,,,-0.0019264765180269094,-0.01042971892742059,0.11963856197667758,0.040350378404493625,0.04434357143997726,0.12875190731732253,0.027295477862605777,0.0623261270849369,0.12717637775345075,0.035487796104365144,0.06698338404451977,0.12194134875008336,humerus,6
20,,,,,,,,,,-0.0015372688834977,-0.010831897388239281,0.11961888242077459,0.04075761401618272,0.044278104437053614,0.128467274681553,0.025812191676524154,0.06153065215877471,0.12799922277722298,0.03655099508646875,0.06633273333158371,0.12266342754486237,humerus,6
21,,,,,,,,,,-0.0008712761290415871,-0.011774423492420971,0.11965421922309766,0.04238099042501753,0.043362693995610185,0.12649336172517983,0.02864410341340251,0.06270391997186102,0.12695208875279063,0.03796474481049894,0.06552203074655424,0.12327909078726365,humerus,6
22,,,,,,,,,,-0.00018755003302639572,-0.01247203857191867,0.1195842125912008,0.043919634406548336,0.04218245271438156,0.1260512216287968,0.03013836258816438,0.06348375096042361,0.1263151554536402,0.03881582603193223,0.06490098315175213,0.12378667437403959,humerus,6
23,,,,,,,,,,0.0006791308868431267,-0.013628727301429278,0.11940644248672075,0.045220982343129434,0.04116186559685249,0.12713346457005842,0.03405195236054048,0.06394167199829,0.1257290396078527,0.0396162482980873,0.06464218480860574,0.12418196216974992,humerus,6
24,,,,,,,,,,0.0027228517731734403,-0.014311804515777238,0.11898439140168285,0.04589769492014395,0.04039729836026319,0.1277038207430925,0.035389092767598274,0.06415324494097763,0.1250723623993996,0.0417938949450023,0.06428546232352272,0.12443100844086641,humerus,6
25,,,,,,,,,,0.0028490894141143253,-0.01460670242860887,0.11862226972266623,0.04640605591628044,0.03990819927759809,0.12775472198904128,0.03404654122592987,0.06337367839035625,0.1265127059773001,0.043718779843231026,0.06302548697435752,0.12402560148279784,humerus,6
26,,,,,,,,,,0.0027512874719773928,-0.014627141911244479,0.11844012155341138,0.04542755173800783,0.04052646529516851,0.12670380221736371,0.03389467717718586,0.0633187352735528,0.12655562037221701,0.0459568604094005,0.06207557132291655,0.12362010637172285,humerus,6
27,,,,,,,,,,0.003677082456532199,-0.015493779152855824,0.1171584696597103,0.04362705178879478,0.04111547982482869,0.12625328371614128,0.03388510082481111,0.0618382628935895,0.128730530083595,0.047650989735490534,0.06121312286597745,0.12318176829089508,humerus,6
28,,,,,,,,,,0.004069157402116996,-0.014892039773998972,0.11648177040680213,0.0418344872941504,0.04184892976713045,0.12610249203078114,0.033537649554659876,0.06186849202075079,0.12867366541396721,0.04929028216964826,0.060135528494223836,0.12241827074594527,humerus,6
