,HGT,HGT,HGT,HLT,HLT,HLT,HIC,HIC,HIC,area_0,area_0,area_0,area_1,area_1,area_1,area_2,area_2,area_2,operator_0_glenohumeral_0,operator_0_glenohumeral_0,operator_0_glenohumeral_0,bone_type,bone_ID
,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,,
0,0.03711113865478033,-0.045345331089466034,0.1268017442733592,0.006626943324567702,-0.05706182145883684,0.10514626476044159,0.02944745719860986,-0.02541562575290296,0.08459729941346739,-0.03266050866513559,0.02350162211428153,0.11038147013511947,0.018086959334654207,-0.05741569443189504,0.11189907246255565,0.03973740487709476,-0.04118746376244786,0.12348801688760136,0.045663228565125724,-0.030059702124952126,0.10660786338204122,humerus,1
1,0.03648783728854732,-0.04589319588351337,0.12709493889281848,0.006367599748963948,-0.05713389839681432,0.10520543122132231,0.029023407300720616,-0.02577743583611719,0.08425243609733185,-0.03274616288105703,0.024189141475437437,0.109424856636663,0.018148811397934006,-0.057369309262265966,0.1119317416349161,0.03970060047779633,-0.04140382664346193,0.1231574498996757,0.04581252970262495,-0.030200893869052226,0.10668422243188434,humerus,1
2,0.036773680376602114,-0.0456616066885025,0.12698580905381646,0.006337771530006031,-0.057129481932080006,0.10527085275866938,0.029189310564573745,-0.025614236365321674,0.08434391109034445,-0.032073142929037735,0.024897294478867626,0.10858304495811844,0.017887991212584997,-0.057279295734850355,0.11168408786378858,0.03957012080018185,-0.04235595026994632,0.12237130962369175,0.04567649986879607,-0.030846742884516498,0.10723210589490544,humerus,1
3,0.03643186500833451,-0.04593468391859934,0.1271341537320294,0.005824957033826128,-0.05722067472420844,0.10554646638234788,0.029077030727802322,-0.025733146601601586,0.0843765308871004,-0.03143612989859901,0.025861746596304358,0.10746199367821069,0.017724091152454546,-0.05703071160476969,0.11124715162565296,0.040126045904867014,-0.04420816592134863,0.12103119794405465,0.04572987399377937,-0.03149848205727501,0.10788050665040977,humerus,1
4,0.03676904529410496,-0.04568391835507957,0.12696846293088965,0.0065045461442186925,-0.05708213096542886,0.10519687647030379,0.02973971407374587,-0.02549431943537145,0.08469288895481558,-0.03039998450696979,0.027274468407261054,0.10566704586896156,0.01655463670794033,-0.05724689576408304,0.11039372718275314,0.040139510675724854,-0.044434082075914094,0.12124060759903532,0.0460976907611057,-0.03258913320327694,0.10880905456133338,humerus,1
5,0.03690307224556788,-0.04553550864299161,0.1268956959375988,0.006560580683865114,-0.05710492001383305,0.10514244070575379,0.029730617110924173,-0.02542357022492059,0.08467538624586773,-0.03095204058116785,0.028517239310710374,0.10378830589494428,0.015869217906804955,-0.05707020901602211,0.11017658771904099,0.03997776742370418,-0.04547311747445615,0.12143887684613408,0.046548426871339976,-0.033563941415601484,0.10973153279668478,humerus,1
6,0.03678434448553214,-0.04571259048771015,0.12695732528612402,0.006001716590756767,-0.05720761068342531,0.10549116540021042,0.029393306740648217,-0.02552187229057279,0.08456592651228512,-0.03026860292967959,0.029158641222073567,0.10283695855865681,0.016338987372080838,-0.055498913019033036,0.11155225385617473,0.04003648606560706,-0.04769201080275831,0.12029154234068762,0.047047864475764034,-0.035220470162687256,0.11068490379107127,humerus,1
7,0.03678148992068331,-0.04570249263251491,0.12694005586146923,0.006539832395074607,-0.05714856025866541,0.10509771223900505,0.02943383770303709,-0.02551155068327532,0.08457171854228179,-0.029284471820890223,0.03108484964933733,0.1013554960139654,0.016161708579145007,-0.05394225635493588,0.11250188940729783,0.03913894256823991,-0.04804925951659028,0.12058824458956224,0.04754282157233203,-0.036575258119580956,0.11132593442178582,humerus,1
8,0.036747260451736485,-0.045723107997596935,0.1269742846699105,0.005924468386383941,-0.057214865313249375,0.10550693474956585,0.029378134562466296,-0.025616327037359887,0.08454769748522861,-0.029741809419083887,0.03124479536270297,0.10063867097475195,0.01611199719778067,-0.053557256899515904,0.11269901361130807,0.037290766114671636,-0.04546621893542674,0.12387043153245958,0.04769591379059446,-0.03872444705509115,0.11205358213835835,humerus,1
9,0.03697806658994374,-0.045439165635840384,0.12687191099592157,0.006075965272359873,-0.057204329186550995,0.10544324945914496,0.028997490841597306,-0.02569600081080753,0.08444903500540779,-0.02877696885549308,0.0329515664772666,0.09940388832238922,0.01559097059513237,-0.054007049905394455,0.1118953660449517,0.03538765065617999,-0.04431999432490752,0.12558553260667726,0.04766531953349318,-0.04089099741677438,0.1128826145391702,humerus,1
10,0.036599637410106634,-0.04572211630231482,0.1270497189348805,0.006647167848457314,-0.05708551755700131,0.10507490716551893,,,,-0.02902319619890925,0.033345990520084856,0.09902321811500786,0.014386799743143275,-0.054692742245347925,0.11016265915240536,0.03642622385409855,-0.045927528241794746,0.12473631236367833,0.0481504105231636,-0.042727456170931766,0.11321680883998535,humerus,1
11,0.03712668149784826,-0.0453256741210859,0.12690746656261154,0.0063311603356193125,-0.057103191698645694,0.10532995649232268,,,,-0.028896087218433397,0.033302389272973465,0.0986245319290515,0.013618499408715179,-0.055239522042044076,0.10995546570393533,0.037591691187148335,-0.04846431298825715,0.12348305931813014,0.047272690997239075,-0.04582230079754401,0.1137018573605888,humerus,1
12,0.037261019513305516,-0.045141008411034966,0.12676867531922037,,,,,,,-0.02786908720597059,0.034410977107891316,0.09783130178429497,0.0140133187049859,-0.05399164034272691,0.1101888373867368,0.03826127691721648,-0.050750947175986716,0.12126277525500528,0.04684555690731651,-0.04849376562941321,0.11356483278427947,humerus,1
13,0.036888905527995286,-0.04549278361082365,0.12682168985972625,,,,,,,-0.026958246072155245,0.035641278421390754,0.09681400888113793,0.014218536007152172,-0.052537843708447385,0.11105287860748259,0.03858779954064473,-0.05400130333280817,0.11776466287070464,0.04612415757890764,-0.051008094891236366,0.11383194772956487,humerus,1
14,0.03651295561761503,-0.0458556079550283,0.12703245775458438,,,,,,,-0.02502840644694182,0.03789329334594366,0.09654698563182576,0.014040476278622038,-0.05184752963954048,0.11223025223586769,0.0383087244467929,-0.05370548575842282,0.11835500859773951,0.045212360947364694,-0.05286590895323218,0.11435298348631763,humerus,1
15,0.054813192691851476,-0.06512953520938025,0.13598324058417938,,,,,,,-0.024213074444061622,0.040039588551946836,0.09689671592729288,0.013424682497864104,-0.051236720325690044,0.11401360071473499,0.03714546934757279,-0.05127816973904126,0.12267458417967458,0.043443597216206165,-0.05433358790978038,0.11522403738247991,humerus,1
16,,,,,,,,,,-0.024809059733143513,0.04002744022984034,0.09690808644772622,0.013162417243228197,-0.05024430780095562,0.1117595491250552,0.034869870925569035,-0.0496082785743705,0.12465673747527772,0.0415180115706808,-0.055210433661229685,0.11613513010015793,humerus,1
17,,,,,,,,,,-0.02487080392989771,0.039927087611819734,0.09692822367472156,0.013062528215147085,-0.05023585936651642,0.11171803408792047,0.03378300786855437,-0.048468247678011944,0.12611274431302422,0.03968903047907013,-0.056940539785867994,0.11609456645108636,humerus,1
18,,,,,,,,,,-0.023978306414542128,0.04047355767371663,0.09725192662108922,0.012299494417413293,-0.05129408604926111,0.11003748531575763,0.03481428962703914,-0.0513775123397065,0.12405954355270365,0.03848224441726633,-0.058354569051898064,0.11577101168573357,humerus,1
19,,,,,,,,,,-0.022837352309332926,0.041769544885260135,0.09857510302434205,0.011069578628014942,-0.052883132223482066,0.10921571469822755,0.03450154968194452,-0.051971630814441894,0.12360066697880367,0.03755515330391246,-0.059925374737305526,0.11549582891404128,humerus,1
20,,,,,,,,,,-0.022380507123402227,0.04194835811602887,0.09899395742019992,0.012628424735372734,-0.050817566600432684,0.11048799245464624,0.03515876195922696,-0.05233389452878201,0.12387570009005983,0.03644053418706972,-0.06073249051638785,0.11508679080556364,humerus,1
21,,,,,,,,,,-0.021419630366781628,0.042622283132530914,0.10025414378537675,0.012780039076981886,-0.049198793198163004,0.11169528972163872,0.03562113311620507,-0.05363583245931908,0.12323731822467787,0.034575944527830194,-0.06233473137625911,0.11443162272453977,humerus,1
22,,,,,,,,,,-0.02056963345103824,0.04275623582061128,0.10167503777875891,0.012059500268861711,-0.0485370870924669,0.11278407624293035,0.03562560070547083,-0.056953619488700924,0.11915876841604128,0.033929966301180725,-0.0629232638597661,0.11399879429865767,humerus,1
23,,,,,,,,,,-0.019809376510267374,0.042749693598601646,0.1028565520928253,0.011369528964171427,-0.047098718457071254,0.11360018385855136,0.035174688667401366,-0.057571152662741265,0.11870274807285941,0.03294693361992895,-0.06368249300917928,0.11305079900643471,humerus,1
24,,,,,,,,,,-0.019647650688300655,0.042720728501781824,0.10383163217788977,0.011546816950567473,-0.046267330121083305,0.11117153617393799,0.03360548841227384,-0.05626164179737092,0.12233896737664884,0.03152660690326348,-0.06440050178083367,0.11189731655509762,humerus,1
25,,,,,,,,,,-0.01943695382537014,0.04297791283221858,0.10492979415767992,0.010820069699682189,-0.04738476708417222,0.10938590451192554,0.032754908355251966,-0.05478964960135696,0.12374296999691953,0.029808148778276866,-0.06477145219222813,0.11087734328094596,humerus,1
26,,,,,,,,,,-0.0193283230279071,0.042924326751951236,0.10609574836132565,0.009571594978967979,-0.04983990978629299,0.1084890171027047,0.031166261042238852,-0.05354023719952705,0.126002160664256,0.029340587341765367,-0.06472588458587525,0.11041564796134293,humerus,1
27,,,,,,,,,,-0.01923439220116885,0.04279201266783994,0.10774272393170264,0.010137435284548912,-0.048343690879692314,0.10882206990686566,0.031051181482206425,-0.05531615914587984,0.12494042346014045,0.03898273069586555,-0.05770089642876797,0.11574090495629265,humerus,1
28,,,,,,,,,,-0.019414613396587788,0.042609444161765875,0.10849297794569962,0.011209312550296002,-0.04600090692473291,0.11089993523001279,0.03156750098802075,-0.05635162585765885,0.12408403255720868,0.038830705063028326,-0.059452526578550935,0.11542337515472625,humerus,1
29,,,,,,,,,,-0.01925559558896761,0.042687616282364504,0.10850880098195861,0.010482581017363546,-0.04470957302826839,0.11264968959477561,0.031636570363722694,-0.05687096515126555,0.12378935806786356,0.03832910177565696,-0.06011805111981938,0.11494373769712421,humerus,1
30,,,,,,,,,,-0.019247184285209218,0.04263216942816578,0.10849138995052293,0.009739146211893535,-0.043606821954846,0.11381501527450016,0.03146077754965737,-0.05689665991239268,0.12433123146799557,0.03639256079001574,-0.061374501276706295,0.11446975245486232,humerus,1
31,,,,,,,,,,-0.019217349308239928,0.04266586793894328,0.10853720688609239,0.010228807169477161,-0.044221886662399235,0.11163844548688245,0.031394569186026566,-0.05873264332155975,0.12222333012499703,0.03514793449555942,-0.06265984854815676,0.11352693893199296,humerus,1
32,,,,,,,,,,-0.01917671443793223,0.042654729252172285,0.10845768446628451,0.009724712078858833,-0.045069348948118204,0.10928607191988915,0.03287134451969531,-0.05987549897327249,0.12067897624456408,0.03343750765511477,-0.06401315775692817,0.11230339545947515,humerus,1
33,,,,,,,,,,-0.01906628288148049,0.0427792614046732,0.10847989133056259,0.008433884713826112,-0.047509089887497025,0.10811687331252723,0.03237809464104824,-0.06202383453906973,0.11666255237258705,0.0316510743849554,-0.06496097903806486,0.11038084404157586,humerus,1
34,,,,,,,,,,-0.015438464239607042,0.03145826810526142,0.10604474636617128,0.008436976424520237,-0.04692198393860053,0.10811647940258245,0.031905540574453384,-0.06170166145936257,0.11920265582133166,0.030910526781480208,-0.06528433859727345,0.10927787961354624,humerus,1
35,,,,,,,,,,-0.01548072284301194,0.03160806971982355,0.10603791915476068,0.009095168082617233,-0.043339496778759756,0.10984022591853315,0.030243774497956566,-0.059192751965212564,0.12275225661556277,0.030779433923739274,-0.06529561127604877,0.10717733990037562,humerus,1
