,SIA,SIA,SIA,SRS,SRS,SRS,SSA,SSA,SSA,SAA,SAA,SAA,SAT,SAT,SAT,SAE,SAE,SAE,SAJ,SAJ,SAJ,SCT,SCT,SCT,area_0,area_0,area_0,area_1,area_1,area_1,area_2,area_2,area_2,operator_0_glenohumeral_0,operator_0_glenohumeral_0,operator_0_glenohumeral_0,operator_0_glenohumeral_1,operator_0_glenohumeral_1,operator_0_glenohumeral_1,operator_0_glenohumeral_2,operator_0_glenohumeral_2,operator_0_glenohumeral_2,operator_0_acromioclaviculaire_0,operator_0_acromioclaviculaire_0,operator_0_acromioclaviculaire_0,operator_0_acromioclaviculaire_1,operator_0_acromioclaviculaire_1,operator_0_acromioclaviculaire_1,operator_0_acromioclaviculaire_2,operator_0_acromioclaviculaire_2,operator_0_acromioclaviculaire_2,operator_1_glenohumeral_0,operator_1_glenohumeral_0,operator_1_glenohumeral_0,operator_1_glenohumeral_1,operator_1_glenohumeral_1,operator_1_glenohumeral_1,operator_1_glenohumeral_2,operator_1_glenohumeral_2,operator_1_glenohumeral_2,operator_1_acromioclaviculaire_0,operator_1_acromioclaviculaire_0,operator_1_acromioclaviculaire_0,operator_1_acromioclaviculaire_1,operator_1_acromioclaviculaire_1,operator_1_acromioclaviculaire_1,operator_1_acromioclaviculaire_2,operator_1_acromioclaviculaire_2,operator_1_acromioclaviculaire_2,operator_1_Glene_0,operator_1_Glene_0,operator_1_Glene_0,operator_2_glenohumeral_0,operator_2_glenohumeral_0,operator_2_glenohumeral_0,operator_2_glenohumeral_1,operator_2_glenohumeral_1,operator_2_glenohumeral_1,operator_2_glenohumeral_2,operator_2_glenohumeral_2,operator_2_glenohumeral_2,operator_2_acromioclaviculaire_0,operator_2_acromioclaviculaire_0,operator_2_acromioclaviculaire_0,operator_2_acromioclaviculaire_1,operator_2_acromioclaviculaire_1,operator_2_acromioclaviculaire_1,operator_2_acromioclaviculaire_2,operator_2_acromioclaviculaire_2,operator_2_acromioclaviculaire_2,bone_type,bone_ID
,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,,
0,-0.09877910780649801,-0.056107677510408974,0.03991587377157202,-0.011393524068015748,-0.051154808125903437,0.10370554822691552,-0.004081218660026087,-0.0351768479220545,0.15453954544395132,0.009529734229585696,0.030983997345564982,0.08832139282669449,0.004492832450473383,0.05972254451949773,0.1318949716898309,0.014511115524729834,0.05352517106488554,0.10557882486059028,0.012573795952237288,0.04478906170707361,0.12957281488347772,-0.030351031923892213,0.04651303967118174,0.14128228987291702,-0.01601828129035574,-0.00692961307703599,0.10143389512090026,-0.01984779914968826,0.030955337768098144,0.12471507246378025,0.00843126003303063,0.012277632502800118,0.11065421533212738,-0.018497218798549486,0.03511538078922208,0.09940771221934028,-0.022728093093630886,0.036547205001013855,0.09723234678126175,-0.020025403011400433,0.0358482888935823,0.09806059691833646,0.009301693792473475,0.03506127242482915,0.12569697326069826,0.011687009713721108,0.041867825987427554,0.12833563416995958,0.01193252967744017,0.040861033113004375,0.12740792890319355,-0.017602715825799198,0.03554081316180724,0.09931492274024661,-0.01785376137519712,0.035181016194428705,0.09950292285715273,-0.018342480245653547,0.03524631623272506,0.09901246164109007,0.008280848066326396,0.03414856703154012,0.12607035347928752,0.008601494580959823,0.035154447944324985,0.12565216158816378,0.003237079419655009,0.03583078698845554,0.1267582494943929,-0.02913369042840852,0.03757531336482259,0.09901204631891802,-0.03407090102909893,0.03995934513907637,0.09927760255889839,-0.030436874105365663,0.039255848493609774,0.0971088383228148,-0.032049181015199935,0.03963147512997872,0.09803472428935767,0.009981038569519929,0.045611953035870845,0.13099645337589563,0.01144056876360433,0.04429142682573628,0.12997747835019818,0.009110210543857966,0.046334611024492975,0.13244202776977368,scapula,2
1,-0.09861024381747419,-0.056050441428470016,0.03996313473632851,-0.011393524068015748,-0.051154808125903437,0.10370554822691552,-0.004081218660026087,-0.0351768479220545,0.15453954544395132,0.009529734229585696,0.030983997345564982,0.08832139282669449,0.004492832450473383,0.05972254451949773,0.1318949716898309,0.014511115524729834,0.05352517106488554,0.10557882486059028,0.012573795952237288,0.04478906170707361,0.12957281488347772,-0.0303839684107996,0.046481227153903376,0.1412347956040078,-0.01601828129035574,-0.00692961307703599,0.10143389512090026,-0.01984779914968826,0.030955337768098144,0.12471507246378025,0.00843126003303063,0.012277632502800118,0.11065421533212738,-0.018497218798549486,0.03511538078922208,0.09940771221934028,-0.022728093093630886,0.036547205001013855,0.09723234678126175,-0.020025403011400433,0.0358482888935823,0.09806059691833646,0.009301693792473475,0.03506127242482915,0.12569697326069826,0.011687009713721108,0.041867825987427554,0.12833563416995958,0.01193252967744017,0.040861033113004375,0.12740792890319355,-0.017602715825799198,0.03554081316180724,0.09931492274024661,-0.017398558261219055,0.03508648669915401,0.09969891305368117,-0.017033092291999896,0.03488573593074418,0.09960933863860699,0.008280848066326396,0.03414856703154012,0.12607035347928752,0.008601494580959823,0.035154447944324985,0.12565216158816378,0.003237079419655009,0.03583078698845554,0.1267582494943929,-0.02913369042840852,0.03757531336482259,0.09901204631891802,-0.03407090102909893,0.03995934513907637,0.09927760255889839,-0.030436874105365663,0.039255848493609774,0.0971088383228148,-0.032049181015199935,0.03963147512997872,0.09803472428935767,0.009809849148716188,0.04576342873920136,0.131054254759347,0.01144056876360433,0.04429142682573628,0.12997747835019818,0.009110210543857966,0.046334611024492975,0.13244202776977368,scapula,2
2,-0.09855491580833053,-0.0560261048992145,0.039978506529418534,-0.011053397582322488,-0.05119031447874475,0.10386928402970946,-0.004779769521033206,-0.034761447717412866,0.15448972187682658,0.009252448467032659,0.030947019768017628,0.08823909145884179,0.004893272921070335,0.05974872415559957,0.13201513051186975,0.014325052096779367,0.05341259767950867,0.10550063573518209,0.011765234986983897,0.044737167246565845,0.12924135608697102,-0.030150429688568958,0.04653908011546011,0.14134607959073414,-0.016071895803135484,-0.007379059560108203,0.10153406752771996,-0.016946958838251813,0.031155394839669035,0.12499109478225864,0.008465957350162312,0.01211248289121869,0.11054540833798743,-0.018636356312175195,0.035200995297110155,0.09946750511331767,-0.02183689870310701,0.03657790265653063,0.09729901263189455,-0.019812062189561108,0.03590539127723266,0.09817434560656574,0.009425369558079266,0.035198027986824365,0.12561382470647528,0.011692968376950053,0.04184542064020347,0.12830341806772877,0.011895942177677615,0.041094255752991415,0.12752552438596215,-0.017529938693288116,0.0355249999127005,0.09927187045026103,-0.01780482316409271,0.03517066295569421,0.09955987637644381,-0.017018336692780522,0.03485192818463295,0.09987975195953269,0.009195135917214214,0.03578438478041002,0.12634308433800212,0.008179592447542516,0.034794973761307246,0.12535086468514745,0.0035811786807716794,0.035842992243184324,0.1266942527309533,-0.029232293390355713,0.03761167738214455,0.09906711167114143,-0.0339424413161854,0.039915585969501205,0.09941031781843296,-0.030410517253947278,0.03926062859228388,0.09681812654130828,-0.031951507886742614,0.039569208551704926,0.09803728634778253,0.009714631458421885,0.045792360348080485,0.13119093705171123,0.011386268895662188,0.04444369432573669,0.13008899075812497,0.008792778236710541,0.047510647388304086,0.13419920876444363,scapula,2
3,-0.09827500388307564,-0.056122578701965936,0.040099040932453534,-0.011545208296293352,-0.05117652213311065,0.10370472855134455,-0.005723722880775273,-0.03468754394726195,0.15392057987493435,0.008678582631255427,0.03098060638919263,0.0880610898635551,0.004444092264056954,0.059822805943948565,0.13176954664870932,0.014397091132045903,0.05347936524545736,0.10545554545006042,0.011685485597327405,0.044691818531501906,0.12927774910580048,-0.030246944312504853,0.0465472726784258,0.14128711483485984,-0.0146890082731767,-0.006709556832459773,0.10217394753118708,-0.016056899639066757,0.03167146357950466,0.1250386999124576,0.008450441169600365,0.011893715516938519,0.11050301512491506,-0.017287286501701415,0.03491381700428678,0.10024575641348779,-0.021667057196477546,0.036261153557889225,0.09760206638542035,-0.019154622069169625,0.03560765587354647,0.09874449561881737,0.008564879259813307,0.03491256402205245,0.125971248743935,0.011945714756273651,0.041916023234136346,0.12773443398603507,0.012047470012351513,0.04102474576997184,0.1273166423419886,-0.01696788821386075,0.035347286629111185,0.10001677306744494,-0.016508921359754902,0.03476486862145087,0.10034649401837642,-0.018490957143002973,0.03492429619459403,0.10008311128885083,0.007809943131374342,0.0351139012379007,0.12641590222403304,0.007375278477845415,0.03476221809366431,0.12566140758898658,0.0011649305568751656,0.035575296893676556,0.12662512032597856,-0.03200950302075134,0.037949102047377614,0.10130757065428023,-0.032860680137605125,0.03991393818466937,0.09863004059047892,-0.030957224650002613,0.03980065512195993,0.09705262160887407,-0.029574451177806882,0.039045433475092206,0.09683944904502201,0.01009037588472872,0.04676467159641523,0.13224099296205566,0.010303823719535199,0.046292792255881954,0.13148777591243854,0.008314925907337178,0.0475543494965123,0.13444085988176072,scapula,2
4,-0.0987202818803633,-0.05621055141004669,0.04022637333272583,-0.011093321125684397,-0.051172367148360015,0.10386873319578677,-0.004511373292413912,-0.03463852496474307,0.15444412804684277,0.009014306067685274,0.030994687766033053,0.08817864213879206,0.004483467430261068,0.05970355386796447,0.13184244135305917,0.013833977537267561,0.05346366398162793,0.1053679722163991,0.012983807842994244,0.044801165063736964,0.12992973471189495,-0.03053564391868291,0.04648846099990754,0.1412030783253026,-0.013083871726124338,-0.007126243934804211,0.1026963960983045,-0.015768773998560914,0.03178508596532231,0.12500977495794857,0.006828054063755085,0.011685286672094897,0.10982643175734769,-0.015047642792679339,0.034097197991441786,0.10277187844051522,-0.020871022633312863,0.0359426133484419,0.09807386992056086,-0.018093801090968697,0.03522001123208182,0.09961349044186385,0.00731931947442116,0.03521817879867917,0.12637953755046033,0.011945714756273651,0.041916023234136346,0.12773443398603507,0.012070334855622117,0.0406766351767176,0.12729585601022803,-0.015569685488101448,0.035038643526408314,0.10107619937135404,-0.01503457464905289,0.03464598595666282,0.10131856962618513,-0.01819875980799668,0.03524236935071978,0.09888278434906628,0.0068757748280592335,0.03556629700861069,0.12668969168214997,0.0059058577398207746,0.03473461712852488,0.12595364821050026,0.0007623606760274182,0.03799411378201162,0.1283584248219336,-0.03440860362806808,0.03829962275654833,0.10403676161293113,-0.03221979966246413,0.039841203482983034,0.09806115826034151,-0.02946527875659355,0.03888760379354497,0.09654227836948892,-0.028103224630503854,0.03854911631092123,0.09661552701490927,0.008722231633365163,0.047032875780189665,0.13391169763370236,0.009872825406415098,0.046431767774474386,0.132235855147032,0.006990675070351227,0.04788546144665645,0.13524087205033328,scapula,2
5,-0.0988844288110764,-0.05618472678227836,0.04017407643464016,-0.011118895508137383,-0.05119057499955923,0.1037898587962543,-0.0048835425515878494,-0.03456205329655486,0.15421794104452446,0.009150998269960575,0.031067784061229092,0.0882955114582683,0.004660477941216379,0.05976303989844428,0.1319191828909133,0.014588426070751948,0.05342289134223132,0.10560717433115946,0.011213892344010046,0.04473263951034183,0.12913942150219293,-0.030423934616159998,0.04649243738628983,0.14129215630409858,-0.01192538888443015,-0.00747930624334181,0.10287479053235005,-0.015173867227504023,0.03173693033590521,0.1251094965789219,0.004328127789435365,0.011009035891853536,0.10888850729855051,-0.014755378657531848,0.03416507311028888,0.10293239727328785,-0.017721729238422856,0.035343240254675556,0.09951629410680624,-0.016790306062139715,0.034977615877140295,0.10065829379051977,0.004796557665559753,0.034266528181832956,0.12611323328743465,0.012397081905213714,0.03914368742567942,0.12654208974648243,0.012070334855622117,0.0406766351767176,0.12729585601022803,-0.014567630122421682,0.03465292303021128,0.10204431265759631,-0.017299052267467308,0.03492423418450502,0.10035768516122884,-0.01834054302696686,0.03513585294961816,0.09943480083274381,0.006532078018570309,0.035420202914522414,0.12678315725400108,0.0047832674969245925,0.0348153119482254,0.12631804573268285,0.0001927662753393733,0.03821623452223749,0.12846421941076186,-0.03476946665851299,0.03816071780022395,0.10700106391019193,-0.031219702854310638,0.03945473554151066,0.0976759276071052,-0.028033904122981457,0.038237406246770134,0.09606463613818178,-0.026643314676769614,0.03816959056986849,0.09585992613662858,0.008722231633365163,0.047032875780189665,0.13391169763370236,0.009872825406415098,0.046431767774474386,0.132235855147032,0.006990675070351227,0.04788546144665645,0.13524087205033328,scapula,2
6,-0.09873006866557099,-0.0562765196883018,0.04012684725556653,-0.011674711395163295,-0.051199984246351526,0.10360567755375016,-0.004861316500923918,-0.03467635600008523,0.15417770313928125,0.008488610001597952,0.031006403426306978,0.08813388204526018,0.004735490205421189,0.05983815448448948,0.13189098645892833,0.013990852780255025,0.05343026824456801,0.1054005281194974,0.01128590458426959,0.04476377957782546,0.12926726647125397,-0.030462536688601216,0.046501187349224996,0.1412495586236176,-0.01039432041206255,-0.00819278895919573,0.10305559500909173,-0.013162666137803591,0.03193791517328286,0.12458151025501682,0.0043167109565040995,0.010788489288482861,0.10882181761530077,-0.014755378657531848,0.03416507311028888,0.10293239727328785,-0.017721729238422856,0.035343240254675556,0.09951629410680624,-0.015835464687335543,0.03467187795554666,0.1016798775324837,0.004796557665559753,0.034266528181832956,0.12611323328743465,0.012397081905213714,0.03914368742567942,0.12654208974648243,0.011675913636479851,0.036891825880007945,0.12609393024313775,-0.014144636067466188,0.034418313376556486,0.10297257291380588,-0.014968941732254826,0.03434777094228747,0.10250327439566187,-0.014757812266256054,0.034298540375187925,0.1020439397422192,0.0041449518266377106,0.03522384357850372,0.1274287429926092,0.004711160458212571,0.035814469196729926,0.12689722854745933,-0.00185740766519904,0.03985965074539183,0.1291609802872679,-0.03433061044506358,0.03767543268666884,0.10727295490405384,-0.031067832698603692,0.03947099836868484,0.09705180096123123,-0.028033904122981457,0.038237406246770134,0.09606463613818178,-0.024667760741360678,0.03788952732660081,0.09553042657921329,0.005179767034026117,0.04702608826415389,0.13592633189334524,0.008291781337878112,0.04740868989198166,0.1344457577739474,0.005842503543507127,0.04767248248967104,0.13608543056151734,scapula,2
7,-0.09854305420356557,-0.05625488784739255,0.040193941126959565,-0.01112982390970807,-0.05114434792012365,0.10380457427283635,-0.004336840836686728,-0.03457853933002199,0.15452495566217572,0.009560281283700123,0.030968956752420805,0.08842130486946653,0.004948801706197825,0.059944088455217946,0.13194320314685537,0.013915914103823646,0.05340086520671271,0.10540888426821732,0.012320961524343366,0.0447912769901902,0.12954546704936476,-0.03014831867989365,0.04649599553959116,0.1412924403861418,-0.006699447906668224,-0.008576248956507437,0.1028365796757045,-0.01215898386436165,0.03163253320783706,0.1245080711506891,0.0028192753769430423,0.009898894322938667,0.10813418335501782,-0.011587272290897954,0.03353343489200272,0.10763336161693277,-0.017721729238422856,0.035343240254675556,0.09951629410680624,-0.013991970782927132,0.03404070472735468,0.10423367608387557,0.004796557665559753,0.034266528181832956,0.12611323328743465,0.008463110043094024,0.03475398383190709,0.12637186218812654,0.011675913636479851,0.036891825880007945,0.12609393024313775,-0.013139699218659873,0.03420351909330466,0.10400477049130846,-0.014722220366963246,0.03443491696608936,0.10301333751055963,-0.014707696523128644,0.03436377171802732,0.10255378531854825,0.0030386503624687533,0.03599024461383926,0.1280122258128491,0.0033885365570092696,0.03502298153283323,0.12649203385427288,1.8313156655236362e-05,0.03906006424852415,0.12981111404782242,-0.03047405864888819,0.03635413448564745,0.10472818530577244,-0.029749992126247182,0.03913333981773434,0.09720821325178763,-0.02544636977049375,0.037599272568137554,0.09587420309614592,-0.02215939434872294,0.036880942451204324,0.09655965426059077,0.005179767034026117,0.04702608826415389,0.13592633189334524,0.006069864985085549,0.04710238183617288,0.13566649621418164,0.0036060327852562857,0.047139072578594954,0.13635274910117937,scapula,2
8,-0.099130161528041,-0.056131250683852704,0.04016712254667426,-0.011681898983773253,-0.05117185091242993,0.10358911634063833,-0.0045585668794425604,-0.03472844740132053,0.1543295152284972,0.008833652864059127,0.03097570239048258,0.0881938063844398,0.0051277386874344355,0.05988883214239135,0.1319682335193751,0.014295046600108385,0.053390055628292146,0.1054964057361551,0.012518406792211167,0.044965126294164576,0.12935180002604085,-0.03041303884536617,0.046459532617053934,0.14127675844787863,-0.0044563923661868204,-0.00853161224075849,0.10264904216954626,-0.011778629893544834,0.03151910162485277,0.12451796190700068,0.000706455994342825,0.009464675166836134,0.10819698322012744,-0.011063799269704466,0.03348723234196707,0.10871819351933046,-0.016315728943753216,0.03448640871797834,0.10184778736671105,-0.013786020090599593,0.03404764392147641,0.10433000083475424,0.0045857159772385025,0.035536435962642665,0.12720009644388292,0.008463110043094024,0.03475398383190709,0.12637186218812654,0.00856386580497906,0.03569703472049024,0.12628414003017752,-0.012248073967173312,0.033833175244251834,0.10479886601586108,-0.012779025299280766,0.033785040792901566,0.10515258492075663,-0.013525102307358372,0.034079321055965756,0.10393514964561912,0.0020404282694937437,0.03600641581944386,0.12831395744175828,0.0020372498186492782,0.035659824400340656,0.1271495743247465,-0.0005913624863996825,0.0404279645342705,0.13078631970881222,-0.02866128602764051,0.03593012303618562,0.102757983968877,-0.029749992126247182,0.03913333981773434,0.09720821325178763,-0.02544636977049375,0.037599272568137554,0.09587420309614592,-0.017411936099399283,0.03515750036681531,0.09975816963249984,0.0028198177254652457,0.04711133504517889,0.13608044482992188,0.005287038189160542,0.04711464042045077,0.13611097775704417,0.002259582454637421,0.04717902774581659,0.1361132028122314,scapula,2
